session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance
234,bridled goby,2,0,3,0
234,butter hamlet,2,0,1,0
234,clown wrasse,1,0,1,0
234,colon goby,1,0,6,0
234,creole wrasse,1,0,105,0
234,creole wrasse,2,0,15,0
234,doctorfish,4,0,1,0
234,french angelfish,5,0,2,0
234,goldspot goby,1,0,36,0
234,greenblotch parrotfish,1,0,1,0
234,harlequin bass,1,0,6,0
234,harlequin bass,2,0,3,0
234,hogfish,5,0,2,0
234,lantern bass,1,0,1,0
234,lionfish,5,0,1,0
234,masked goby,1,0,191,0
234,midnight parrotfish,6,0,1,0
234,pallid goby,1,0,15,0
234,porkfish,5,0,1,0
234,purple reeffish,2,0,1,0
234,redband parrotfish,1,0,23,0
234,redband parrotfish,4,0,3,0
234,rock beauty,1,0,1,0
234,roughhead blenny,1,0,3,0
234,sharpnose puffer,1,0,2,0
234,sharpnose puffer,2,0,1,0
234,spotted goatfish,4,0,3,0
234,spotted trunkfish,3,0,1,0
234,squirrelfish,5,0,2,0
234,striped parrotfish,1,0,9,0
234,striped parrotfish,2,0,3,0
234,tobaccofish,2,0,1,0
234,white grunt,4,0,4,0
234,white grunt,5,0,1,0
234,yellowhead wrasse,1,0,5,0
234,yellowhead wrasse,4,0,2,0
234,coney,5,0,0,2
234,graysby,4,0,0,4
234,graysby,5,0,0,4
234,spotted moray,6,0,0,1
235,yellowhead wrasse,1,1,2,0
235,butter hamlet,2,2,1,0
235,french grunt,2,1,0,0
235,caesar grunt,3,2,0,0
235,sharpnose puffer,1,3,9,0
235,yellowtail snapper,3,1,1,0
235,bicolor damselfish,1,24,40,0
235,striped parrotfish,1,1,17,0
235,redband parrotfish,2,5,6,0
235,bluehead wrasse,1,3.25,59,0
235,hogfish,3,1.25,0,0
235,striped parrotfish,2,7,26,0
235,blue chromis,2,1,1,0
235,bar jack,4,1,2,0
235,doctorfish,3,1,0,0
235,princess parrotfish,3,1,0,0
235,yellowtail snapper,4,2,0,0
235,bluehead wrasse,2,9.75,23,0
235,hogfish,4,3.75,1,0
235,yellowhead wrasse,2,1,16,0
235,french grunt,3,1,5,0
235,beaugregory,1,0,1,0
235,beaugregory,2,0,11,0
235,bicolor damselfish,2,0,17,0
235,blue hamlet,2,0,1,0
235,bluelip parrotfish,1,0,1,0
235,bluestriped grunt,4,0,3,0
235,bridled goby,1,0,22,0
235,bridled goby,2,0,4,0
235,butter hamlet,3,0,2,0
235,creole wrasse,2,0,60,0
235,foureye butterflyfish,2,0,1,0
235,french grunt,4,0,7,0
235,french grunt,5,0,1,0
235,goldspot goby,1,0,17,0
235,graysby,3,0,2,2
235,graysby,5,0,1,2
235,greenblotch parrotfish,1,0,1,0
235,greenblotch parrotfish,2,0,1,0
235,harlequin bass,2,0,4,0
235,hogfish,6,0,1,0
235,masked goby,1,0,634,0
235,ocean surgeonfish,4,0,1,0
235,ocean surgeonfish,5,0,1,0
235,pallid goby,1,0,15,0
235,redband parrotfish,1,0,11,0
235,redband parrotfish,3,0,2,0
235,redband parrotfish,4,0,2,0
235,rock beauty,1,0,1,0
235,roughhead blenny,1,0,4,0
235,spanish hogfish,2,0,1,0
235,spotfin butterflyfish,3,0,1,0
235,striped parrotfish,3,0,1,0
235,tomtate,2,0,1,0
235,white grunt,3,0,1,0
235,white grunt,4,0,15,0
235,white grunt,5,0,2,0
235,yellowhead wrasse,3,0,6,0
235,graysby,2,0,0,2
235,graysby,4,0,0,2
235,nassau grouper,6,0,0,1
236,reef butterflyfish,2,2,1,0
236,stoplight parrotfish,1,1,1,0
236,striped parrotfish,2,2,4,0
236,hogfish,3,1,0,0
236,doctorfish,2,2,0,0
236,rock beauty,2,1,0,0
236,redband parrotfish,3,1.25,0,0
236,bluehead wrasse,1,19.5,30,0
236,bicolor damselfish,1,62,53,0
236,caesar grunt,2,1,0,0
236,bluestriped grunt,2,1,0,0
236,blue chromis,1,15.75,0,0
236,french grunt,2,1,0,0
236,brown chromis,1,7,0,0
236,caesar grunt,3,7,0,0
236,bluestriped grunt,3,12,0,0
236,french grunt,3,20,0,0
236,porkfish,5,1,0,0
236,blue tang,2,1,0,0
236,queen angelfish,4,1,0,0
236,princess parrotfish,4,1,0,0
236,yellowtail snapper,5,1,0,0
236,squirrelfish,3,1,0,0
236,hogfish,4,1,0,0
236,rock beauty,3,2,0,0
236,redband parrotfish,4,2.75,2,0
236,bluehead wrasse,2,6.5,34,0
236,blue chromis,2,5.25,2,0
236,stoplight parrotfish,5,1,0,0
236,hogfish,5,1,0,0
236,doctorfish,3,1,0,0
236,redband parrotfish,5,1,0,0
236,beaugregory,1,0,1,0
236,beaugregory,2,0,1,0
236,bicolor damselfish,2,0,9,0
236,bluehead wrasse,6,0,1,0
236,bridled goby,1,0,28,0
236,bridled goby,2,0,7,0
236,butter hamlet,2,0,2,0
236,colon goby,1,0,7,0
236,foureye butterflyfish,2,0,2,0
236,french grunt,4,0,1,0
236,goldspot goby,1,0,27,0
236,goldspot goby,2,0,2,0
236,graysby,2,0,1,0
236,greenblotch parrotfish,1,0,6,0
236,harlequin bass,2,0,3,0
236,masked goby,1,0,310,0
236,pallid goby,1,0,5,0
236,pallid goby,2,0,1,0
236,princess parrotfish,6,0,2,0
236,redband parrotfish,1,0,12,0
236,redband parrotfish,2,0,1,0
236,roughhead blenny,1,0,4,0
236,sharpnose puffer,1,0,2,0
236,slippery dick,2,0,1,0
236,squirrelfish,4,0,1,0
236,squirrelfish,5,0,5,0
236,striped parrotfish,1,0,12,0
236,tobaccofish,2,0,1,0
236,white grunt,4,0,1,0
236,yellowhead wrasse,1,0,16,0
236,yellowhead wrasse,2,0,11,0
236,yellowhead wrasse,3,0,2,0
236,graysby,3,0,0,3
236,green moray,6,0,0,1
236,mutton snapper,0,0,0,1
236,sharptail eel,0,0,0,1
237,smooth trunkfish,3,2,1,0
237,redband parrotfish,2,1,8,0
237,striped parrotfish,2,4,4,0
237,foureye butterflyfish,2,4,2,0
237,bluehead wrasse,1,9,58,0
237,bicolor damselfish,1,28.5,47,0
237,doctorfish,2,7,0,0
237,yellowtail snapper,3,1,0,0
237,blue chromis,1,5,2,0
237,yellowtail snapper,4,10,1,0
237,rock beauty,2,1,0,0
237,barracuda,6,1,0,0
237,spanish hogfish,3,1,0,0
237,brown chromis,2,1,2,0
237,bluehead wrasse,2,27,55,0
237,bicolor damselfish,2,9.5,18,0
237,redband parrotfish,3,1,3,0
237,bar jack,6,0,1,0
237,beaugregory,1,0,4,0
237,beaugregory,2,0,1,0
237,blue chromis,2,0,5,0
237,blue tang,3,0,2,0
237,bluelip parrotfish,1,0,3,0
237,bluestriped grunt,3,0,1,0
237,bluestriped grunt,5,0,1,0
237,bridled goby,1,0,47,0
237,bridled goby,2,0,1,0
237,brown chromis,1,0,1,0
237,butter hamlet,2,0,2,0
237,colon goby,1,0,13,0
237,creole wrasse,1,0,45,0
237,french grunt,3,0,2,0
237,french grunt,4,0,4,0
237,french grunt,5,0,1,0
237,goldspot goby,1,0,32,0
237,graysby,2,0,1,0
237,graysby,3,0,1,3
237,graysby,4,0,2,0
237,green razorfish,1,0,1,0
237,greenblotch parrotfish,1,0,4,0
237,harlequin bass,1,0,1,0
237,harlequin bass,2,0,7,0
237,masked goby,1,0,146,0
237,ocean surgeonfish,3,0,1,0
237,ocean surgeonfish,4,0,3,0
237,pallid goby,1,0,6,0
237,pallid goby,2,0,1,0
237,princess parrotfish,2,0,1,0
237,princess parrotfish,3,0,5,0
237,princess parrotfish,4,0,4,0
237,princess parrotfish,6,0,2,0
237,redband parrotfish,1,0,15,0
237,redband parrotfish,4,0,4,0
237,redband parrotfish,5,0,1,0
237,roughhead blenny,1,0,13,0
237,schoolmaster snapper,5,0,1,0
237,sharpnose puffer,1,0,7,0
237,sharpnose puffer,2,0,1,0
237,slender filefish,1,0,1,0
237,spanish hogfish,2,0,1,0
237,spotfin butterflyfish,2,0,2,0
237,spotfin butterflyfish,3,0,1,0
237,spotfin butterflyfish,4,0,1,0
237,stoplight parrotfish,2,0,1,0
237,striped parrotfish,1,0,4,0
237,trumpetfish,6,0,1,0
237,white grunt,3,0,1,0
237,white grunt,4,0,5,0
237,yellowhead wrasse,1,0,8,0
237,yellowhead wrasse,2,0,8,0
237,yellowhead wrasse,3,0,6,0
237,yellowtail snapper,5,0,4,0
237,barracuda,0,0,0,2
237,green moray,6,0,0,1
238,clown wrasse,2,3,2,0
238,sharpnose puffer,1,3,0,0
238,doctorfish,2,3,0,0
238,striped parrotfish,1,1,0,0
238,bicolor damselfish,1,31,22,0
238,white grunt,3,6,1,0
238,blue chromis,1,38,0,0
238,slippery dick,3,1,0,0
238,redband parrotfish,3,1,0,0
238,harlequin bass,1,1,1,0
238,striped parrotfish,2,3,2,0
238,blue chromis,2,1,0,0
238,bicolor damselfish,2,0,1,0
238,bluehead wrasse,1,0,42,0
238,bluehead wrasse,2,0,49,0
238,bluelip parrotfish,1,0,2,0
238,bluelip parrotfish,2,0,3,0
238,bridled goby,1,0,5,0
238,bridled goby,2,0,1,0
238,goldspot goby,1,0,5,0
238,harlequin bass,2,0,1,0
238,ocean surgeonfish,3,0,1,0
238,redband parrotfish,1,0,12,0
238,redband parrotfish,2,0,2,0
238,slippery dick,2,0,1,0
238,striped parrotfish,3,0,1,0
238,white grunt,5,0,1,0
238,yellowhead wrasse,1,0,16,0
238,yellowhead wrasse,2,0,12,0
238,yellowhead wrasse,3,0,2,0
238,graysby,2,0,0,1
238,graysby,3,0,0,3
238,graysby,4,0,0,1
238,graysby,5,0,0,1
240,reef butterflyfish,1,1,0,0
240,harlequin bass,1,2,2,0
240,redband parrotfish,2,3,4,0
240,bar jack,3,1,0,0
240,french grunt,2,4,0,0
240,striped parrotfish,1,4.5,6,0
240,bicolor damselfish,1,27,30,0
240,blue chromis,1,22,1,0
240,rock beauty,2,1,0,0
240,ocean surgeonfish,2,1,0,0
240,yellowhead wrasse,1,1,5,0
240,barred hamlet,2,1,0,0
240,doctorfish,2,1,0,0
240,gray angelfish,4,1,0,0
240,bar jack,4,1,0,0
240,striped parrotfish,2,1.5,2,0
240,reef butterflyfish,2,1,0,0
240,bar jack,5,1,0,0
240,beaugregory,1,0,1,0
240,bicolor damselfish,2,0,7,0
240,blue chromis,2,0,5,0
240,bluehead wrasse,1,0,18,0
240,bluehead wrasse,2,0,55,0
240,bridled goby,1,0,2,0
240,bridled goby,2,0,3,0
240,butter hamlet,2,0,1,0
240,butter hamlet,3,0,1,0
240,creole wrasse,2,0,6,0
240,foureye butterflyfish,2,0,3,0
240,french grunt,3,0,1,0
240,goldspot goby,1,0,5,0
240,graysby,2,0,1,1
240,greenblotch parrotfish,1,0,3,0
240,harlequin bass,2,0,2,0
240,masked goby,1,0,254,0
240,pallid goby,1,0,8,0
240,redband parrotfish,1,0,2,0
240,redband parrotfish,5,0,1,0
240,sharpnose puffer,1,0,6,0
240,stoplight parrotfish,1,0,1,0
240,yellowhead wrasse,2,0,13,0
240,yellowhead wrasse,3,0,1,0
240,graysby,3,0,0,4
240,graysby,4,0,0,4
242,squirrelfish,3,1,0,0
242,hogfish,4,1,0,0
242,blue tang,2,1,0,0
242,reef butterflyfish,1,1,0,0
242,queen angelfish,4,1,0,0
242,spotfin butterflyfish,2,2,0,0
242,redband parrotfish,2,1,10,0
242,spotted goatfish,3,2,0,0
242,striped parrotfish,3,3,0,0
242,blue chromis,1,5,0,0
242,bluehead wrasse,1,17,68,0
242,bicolor damselfish,1,48,56,0
242,brown chromis,1,1.5,0,0
242,creole wrasse,1,36,1,0
242,stoplight parrotfish,1,1,0,0
242,spanish hogfish,3,1,0,0
242,sharpnose puffer,1,1,16,0
242,graysby,2,1,2,0
242,porkfish,3,1,0,0
242,blue hamlet,2,1,0,0
242,brown chromis,2,4.5,3,0
242,squirrelfish,4,1,0,0
242,hogfish,5,1,3,0
242,blue tang,3,1,0,0
242,reef butterflyfish,2,1,0,0
242,queen angelfish,5,1,1,0
242,redband parrotfish,3,1,7,0
242,beaugregory,1,0,1,0
242,beaugregory,2,0,4,0
242,bicolor damselfish,2,0,24,0
242,blue chromis,2,0,1,0
242,blue chromis,3,0,1,0
242,blue hamlet,4,0,1,0
242,bluehead wrasse,2,0,76,0
242,bluelip parrotfish,1,0,12,0
242,bridled goby,1,0,33,0
242,bridled goby,2,0,2,0
242,brown chromis,3,0,1,0
242,butter hamlet,2,0,4,0
242,colon goby,1,0,5,0
242,doctorfish,4,0,6,0
242,doctorfish,5,0,2,0
242,foureye butterflyfish,2,0,2,0
242,goldspot goby,1,0,47,0
242,gray angelfish,5,0,1,0
242,graysby,3,0,1,2
242,graysby,4,0,1,3
242,graysby,5,0,1,3
242,harlequin bass,1,0,4,0
242,harlequin bass,2,0,2,0
242,lionfish,2,0,1,0
242,masked goby,1,0,452,0
242,ocean surgeonfish,4,0,3,0
242,pallid goby,1,0,48,0
242,pallid goby,2,0,2,0
242,porkfish,4,0,1,0
242,princess parrotfish,2,0,2,0
242,princess parrotfish,5,0,2,0
242,redband parrotfish,1,0,20,0
242,redband parrotfish,4,0,2,0
242,redband parrotfish,5,0,2,0
242,roughhead blenny,1,0,13,0
242,sharpnose puffer,2,0,1,0
242,spanish hogfish,2,0,1,0
242,spotted goatfish,4,0,1,0
242,squirrelfish,5,0,3,0
242,striped parrotfish,1,0,6,0
242,striped parrotfish,2,0,12,0
242,striped parrotfish,4,0,2,0
242,sunshinefish,2,0,1,0
242,tobaccofish,2,0,2,0
242,white grunt,2,0,1,0
242,white grunt,4,0,2,0
242,white grunt,5,0,2,0
242,yellowhead wrasse,1,0,44,0
242,yellowhead wrasse,2,0,12,0
242,yellowhead wrasse,3,0,7,0
242,coney,5,0,0,1
242,green moray,6,0,0,1
242,rock hind,5,0,0,1
243,reef butterflyfish,1,1,0,0
243,banded butterflyfish,1,2,0,0
243,porkfish,2,1,0,0
243,blue angelfish,2,1,0,0
243,yellowhead wrasse,1,2,17,0
243,doctorfish,2,3,0,0
243,blue tang,2,3,0,0
243,bluehead wrasse,1,19.5,11,0
243,ocean surgeonfish,2,2.25,0,0
243,bar jack,4,1,0,0
243,striped parrotfish,1,7,3,0
243,tomtate,2,32,0,0
243,bar jack,5,4,0,0
243,graysby,2,1,0,1
243,redband parrotfish,3,1,0,0
243,rock beauty,2,1,0,0
243,trumpetfish,5,1,0,0
243,hogfish,4,1,0,0
243,blue tang,3,9,0,0
243,ocean surgeonfish,3,6.75,0,0
243,bluehead wrasse,2,6.5,27,0
243,reef butterflyfish,2,1,0,0
243,porkfish,3,1,0,0
243,blue angelfish,3,1,0,0
243,doctorfish,3,1,0,0
243,balloonfish,3,0,2,0
243,balloonfish,4,0,1,0
243,banded butterflyfish,2,0,2,0
243,bicolor damselfish,1,0,36,0
243,bicolor damselfish,2,0,23,0
243,bluelip parrotfish,1,0,1,0
243,doctorfish,4,0,1,0
243,doctorfish,5,0,2,0
243,foureye butterflyfish,2,0,4,0
243,goldspot goby,1,0,4,0
243,gray angelfish,5,0,1,0
243,greenblotch parrotfish,1,0,22,0
243,greenblotch parrotfish,2,0,16,0
243,greenblotch parrotfish,4,0,1,0
243,porkfish,5,0,1,0
243,redband parrotfish,1,0,14,0
243,redband parrotfish,2,0,10,0
243,roughhead blenny,1,0,4,0
243,scorpionfish sp.,5,0,1,0
243,sharpnose puffer,1,0,4,0
243,smooth trunkfish,2,0,1,0
243,striped parrotfish,2,0,1,0
243,yellowhead wrasse,2,0,12,0
243,graysby,3,0,0,1
243,red hind,5,0,0,1
244,brown chromis,2,2,0,0
244,yellowhead wrasse,1,1,9,0
244,squirrelfish,4,1,0,0
244,doctorfish,2,3,0,0
244,white grunt,2,1,0,0
244,striped parrotfish,1,1,5,0
244,sharpnose puffer,1,3,19,0
244,bluehead wrasse,1,4.5,21,0
244,bicolor damselfish,1,76,69,0
244,yellowtail damselfish,1,1,0,0
244,yellowtail damselfish,2,4,0,0
244,blue tang,2,1,0,0
244,rock beauty,2,2,0,0
244,spanish hogfish,2,1,1,0
244,graysby,3,1,1,1
244,white grunt,3,2,13,0
244,striped parrotfish,2,2,15,0
244,bluehead wrasse,2,13.5,73,0
244,yellowhead wrasse,2,1,17,0
244,squirrelfish,5,1,1,0
244,beaugregory,2,0,2,0
244,bicolor damselfish,2,0,34,0
244,blue chromis,1,0,2,0
244,blue chromis,2,0,11,0
244,blue parrotfish,5,0,1,0
244,blue parrotfish,6,0,1,0
244,blue tang,3,0,3,0
244,blue tang,4,0,3,0
244,bluelip parrotfish,2,0,1,0
244,bridled goby,1,0,30,0
244,bridled goby,2,0,3,0
244,butter hamlet,2,0,4,0
244,colon goby,1,0,5,0
244,colon goby,2,0,1,0
244,creole wrasse,2,0,15,0
244,doctorfish,4,0,1,0
244,doctorfish,5,0,1,0
244,foureye butterflyfish,2,0,4,0
244,goldspot goby,1,0,38,0
244,goldspot goby,2,0,2,0
244,harlequin bass,1,0,2,0
244,harlequin bass,2,0,7,0
244,hogfish,5,0,2,0
244,lantern bass,1,0,1,0
244,masked goby,1,0,232,0
244,ocean surgeonfish,4,0,4,0
244,pallid goby,1,0,29,0
244,pallid goby,2,0,6,0
244,queen angelfish,5,0,1,0
244,redband parrotfish,1,0,13,0
244,redband parrotfish,2,0,18,0
244,redband parrotfish,3,0,2,0
244,redband parrotfish,4,0,2,0
244,redband parrotfish,5,0,2,0
244,reef butterflyfish,2,0,2,0
244,roughhead blenny,1,0,3,0
244,sharpnose puffer,2,0,5,0
244,spotfin butterflyfish,3,0,2,0
244,spotted goatfish,4,0,1,0
244,stoplight parrotfish,4,0,1,0
244,stoplight parrotfish,5,0,3,0
244,stoplight parrotfish,6,0,1,0
244,striped parrotfish,3,0,1,0
244,striped parrotfish,4,0,1,0
244,white grunt,4,0,3,0
244,white grunt,5,0,3,0
244,yellowhead wrasse,3,0,1,0
244,yellowtail snapper,2,0,1,0
244,amberjack,6,0,0,6
244,black grouper,6,0,0,1
244,coney,4,0,0,1
244,graysby,2,0,0,1
244,graysby,4,0,0,2
244,graysby,5,0,0,4
245,foureye butterflyfish,1,1,0,0
245,princess parrotfish,4,1,1,0
245,spotfin butterflyfish,1,2,0,0
245,yellowhead wrasse,2,3,7,0
245,blue chromis,1,2,0,0
245,doctorfish,1,1,0,0
245,bicolor damselfish,1,16,57,0
245,striped parrotfish,2,1,1,0
245,bluehead wrasse,1,102,71,0
245,striped parrotfish,3,8,2,0
245,graysby,2,1,0,0
245,smooth trunkfish,3,1,0,0
245,spotted goatfish,3,1,0,0
245,redband parrotfish,3,1,2,0
245,barracuda,6,1,1,5
245,butter hamlet,2,1,1,0
245,queen angelfish,5,1,0,0
245,yellowtail snapper,2,1,0,0
245,spanish hogfish,2,1,0,0
245,doctorfish,2,3,0,0
245,bluehead wrasse,2,34,103,0
245,foureye butterflyfish,2,1,3,0
245,princess parrotfish,5,1,2,0
245,blue chromis,2,1,5,0
245,banded butterflyfish,2,0,1,0
245,beaugregory,1,0,1,0
245,beaugregory,2,0,1,0
245,bicolor damselfish,2,0,21,0
245,blue tang,3,0,1,0
245,bluelip parrotfish,2,0,2,0
245,bridled goby,1,0,13,0
245,bridled goby,2,0,1,0
245,colon goby,1,0,7,0
245,french grunt,4,0,1,0
245,goldspot goby,1,0,21,0
245,graysby,3,0,1,0
245,greenblotch parrotfish,1,0,6,0
245,harlequin bass,1,0,2,0
245,harlequin bass,2,0,9,0
245,masked goby,1,0,16,0
245,neon goby,1,0,3,0
245,ocean surgeonfish,2,0,1,0
245,ocean surgeonfish,3,0,4,0
245,pallid goby,1,0,1,0
245,princess parrotfish,2,0,2,0
245,princess parrotfish,3,0,1,0
245,princess parrotfish,6,0,2,0
245,queen angelfish,6,0,1,0
245,redband parrotfish,1,0,11,0
245,redband parrotfish,2,0,3,0
245,redband parrotfish,4,0,2,0
245,redband parrotfish,5,0,4,0
245,reef butterflyfish,2,0,1,0
245,rock beauty,2,0,2,0
245,roughhead blenny,1,0,23,0
245,seaweed blenny,2,0,1,0
245,sharpnose puffer,1,0,6,0
245,spotted goatfish,4,0,1,0
245,stoplight parrotfish,5,0,1,0
245,striped parrotfish,1,0,1,0
245,white grunt,3,0,1,0
245,wrasse blenny,2,0,1,0
245,yellowhead wrasse,1,0,9,0
245,yellowhead wrasse,3,0,4,0
245,yellowhead wrasse,4,0,1,0
245,yellowtail snapper,4,0,2,0
245,yellowtail snapper,5,0,1,0
245,graysby,4,0,0,4
245,graysby,5,0,0,5
246,gray angelfish,4,2,0,0
246,blue tang,1,1,0,0
246,hogfish,2,1,0,0
246,bar jack,2,1,0,0
246,sergeant major,1,7.5,7,0
246,bluestriped grunt,2,1,4,0
246,lane snapper,2,2.25,3,0
246,yellowtail snapper,2,1,13,0
246,stoplight parrotfish,1,1,5,0
246,smallmouth grunt,2,1.75,26,0
246,white grunt,2,2.5,41,0
246,bluehead wrasse,1,1,26,0
246,striped parrotfish,1,14,10,0
246,gray snapper,3,1,0,0
246,hogfish,3,0.25,0,0
246,bar jack,3,31.25,1,0
246,bluestriped grunt,3,6,4,0
246,yellowtail snapper,3,11,0,0
246,stoplight parrotfish,2,2,9,0
246,bluehead wrasse,2,13,8,0
246,gray snapper,4,1.5,8,0
246,rainbow parrotfish,6,1,0,0
246,tomtate,2,1,40,0
246,rock beauty,1,1,0,0
246,blue tang,2,2,2,0
246,hogfish,5,2.75,5,0
246,sergeant major,2,22.5,15,0
246,bluestriped grunt,4,14,42,0
246,lane snapper,3,6.75,0,0
246,stoplight parrotfish,3,6,0,0
246,smallmouth grunt,3,5.25,0,0
246,white grunt,3,7.5,1,0
246,gray snapper,5,7.5,7,0
246,bar jack,4,10.75,6,0
246,bluestriped grunt,5,7,14,0
246,stoplight parrotfish,4,2,0,0
246,blue tang,3,1,2,0
246,hogfish,6,1,3,0
246,stoplight parrotfish,5,1,1,0
246,beaugregory,1,0,1,0
246,doctorfish,2,0,1,0
246,dusky damselfish,1,0,2,0
246,gray angelfish,5,0,1,0
246,hogfish,4,0,1,0
246,neon goby,1,0,2,0
246,porkfish,1,0,15,0
246,porkfish,4,0,1,0
246,puddingwife,2,0,1,0
246,redband parrotfish,1,0,2,0
246,redband parrotfish,2,0,9,0
246,redband parrotfish,4,0,1,0
246,redband parrotfish,5,0,1,0
246,sailor's choice,4,0,1,0
246,scorpionfish sp.,5,0,1,0
246,slippery dick,2,0,15,0
246,slippery dick,3,0,1,0
246,spotted goatfish,4,0,2,0
246,stoplight parrotfish,6,0,1,0
246,striped parrotfish,2,0,1,0
246,tomtate,1,0,40,0
246,trumpetfish,6,0,1,0
246,white grunt,4,0,3,0
246,white grunt,5,0,11,0
246,spotted scorpionfish,4,0,0,1
247,bicolor damselfish,1,2,4,0
247,ocean surgeonfish,4,2,0,0
247,blue tang,3,2,0,0
247,bluehead wrasse,1,1,2,0
247,porkfish,1,2,9,0
247,red grouper,6,3,2,2
247,doctorfish,3,3,3,0
247,blue parrotfish,4,4,0,0
247,beaugregory,1,1,11,0
247,masked goby,1,4,0,0
247,hogfish,4,1,0,0
247,sergeant major,1,1,0,0
247,striped parrotfish,1,1,9,0
247,white grunt,3,1.02,0,0
247,hogfish,5,5,2,0
247,sergeant major,2,5,2,0
247,striped parrotfish,2,7,0,0
247,white grunt,4,24.479999999999997,126,0
247,gray snapper,5,1,2,0
247,rainbow parrotfish,6,1,1,0
247,bluestriped grunt,4,1,0,0
247,french angelfish,3,1,0,0
247,longfin damselfish,2,1,0,0
247,beaugregory,2,3,7,0
247,white grunt,5,76.49999999999999,34,0
247,bluehead wrasse,2,1,0,0
247,black grouper,5,0,1,0
247,blackbar soldierfish,3,0,1,0
247,blue parrotfish,5,0,5,0
247,blue parrotfish,6,0,2,0
247,bridled goby,1,0,11,0
247,colon goby,1,0,2,0
247,french grunt,2,0,4,0
247,goldspot goby,1,0,4,0
247,goldspot goby,2,0,3,0
247,gray triggerfish,4,0,1,0
247,gray triggerfish,5,0,3,0
247,gray triggerfish,6,0,1,0
247,green moray,6,0,1,1
247,hogfish,3,0,1,0
247,hogfish,6,0,1,0
247,neon goby,1,0,5,0
247,ocean surgeonfish,3,0,2,0
247,orangespotted goby,2,0,1,0
247,queen angelfish,1,0,2,0
247,red grouper,5,0,2,1
247,redband parrotfish,1,0,4,0
247,roughhead blenny,1,0,2,0
247,roughhead blenny,2,0,1,0
247,sharpnose puffer,1,0,1,0
247,sharptail eel,6,0,1,0
247,tiger goby,1,0,1,0
247,tomtate,1,0,33,0
247,tomtate,2,0,1,0
247,yellow jack,6,0,8,0
247,sharptail eel,5,0,0,1
248,blue tang,1,1,0,0
248,yellowtail snapper,2,1,0,0
248,clown wrasse,2,3,0,0
248,sergeant major,1,3,5,0
248,beaugregory,1,3,15,0
248,doctorfish,3,3,1,0
248,lane snapper,2,11.25,9,0
248,white grunt,1,1,15,0
248,striped parrotfish,1,9,120,0
248,hogfish,4,1,5,0
248,french grunt,2,11,16,0
248,bluestriped grunt,2,1,0,0
248,gray angelfish,1,1,0,0
248,gray snapper,3,1,0,0
248,tomtate,1,1.5,90,0
248,white grunt,2,21.5,64,0
248,hogfish,5,4,2,0
248,bluestriped grunt,3,2.25,2,0
248,gray angelfish,2,0.25,0,0
248,gray snapper,4,0.5,0,0
248,tomtate,2,147,80,0
248,saucereye porgy,4,1,0,0
248,blue hamlet,2,1,0,0
248,bluehead wrasse,2,1,2,0
248,foureye butterflyfish,1,1,1,0
248,rock hind,2,1,0,0
248,goldspot goby,2,1,3,0
248,neon goby,1,1,3,0
248,red grouper,6,1,0,0
248,white grunt,3,45,19,0
248,bluestriped grunt,4,6.5,12,0
248,gray angelfish,3,2.5,2,0
248,gray snapper,5,4.5,1,0
248,lane snapper,3,3.75,17,0
248,white grunt,4,21.5,36,0
248,striped parrotfish,2,3,1,0
248,bluestriped grunt,5,3.25,2,0
248,gray angelfish,4,0.25,0,0
248,blue tang,4,1,0,0
248,yellowtail snapper,4,1,0,0
248,sergeant major,2,1,2,0
248,beaugregory,2,1,5,0
248,doctorfish,4,1,2,0
248,white grunt,5,1,2,0
248,gray angelfish,5,1,0,0
248,tomtate,3,1.5,0,0
248,bicolor damselfish,1,0,1,0
248,blue angelfish,4,0,1,0
248,blue parrotfish,5,0,1,0
248,bluehead wrasse,1,0,2,0
248,bluehead wrasse,6,0,1,0
248,bluelip parrotfish,1,0,1,0
248,bridled goby,1,0,34,0
248,bridled goby,2,0,1,0
248,colon goby,1,0,1,0
248,dusky damselfish,1,0,1,0
248,french angelfish,4,0,1,0
248,french grunt,3,0,2,0
248,goldspot goby,1,0,6,0
248,gray snapper,6,0,2,0
248,hogfish,3,0,1,0
248,hogfish,6,0,1,0
248,lane snapper,4,0,2,0
248,lionfish,2,0,1,0
248,masked goby,1,0,2,0
248,neon goby,2,0,2,0
248,porkfish,1,0,67,0
248,purplemouth moray,6,0,3,1
248,queen angelfish,1,0,2,0
248,redband parrotfish,1,0,10,0
248,redband parrotfish,2,0,2,0
248,redband parrotfish,4,0,2,0
248,rosy blenny,1,0,5,0
248,rosy blenny,2,0,1,0
248,roughhead blenny,1,0,2,0
248,sand diver,5,0,1,0
248,slippery dick,2,0,16,0
248,spotted moray,6,0,3,1
248,stoplight parrotfish,1,0,7,0
248,stoplight parrotfish,2,0,1,0
248,threespot damselfish,1,0,2,0
248,yellowtail snapper,3,0,1,0
248,purplemouth moray,5,0,0,1
248,red grouper,5,0,0,1
249,blue tang,2,1,0,0
249,bluehead wrasse,2,2,9,0
249,beaugregory,1,1,10,0
249,stoplight parrotfish,2,2,2,0
249,yellow jack,5,2,0,0
249,gray angelfish,2,1,0,0
249,doctorfish,3,1,0,0
249,hogfish,4,1,2,0
249,gray snapper,2,1,0,0
249,lane snapper,2,13,27,0
