session,site,habitat,octocoral,stony,relief_cm,species_order,family,binomial,species,size_bin,predator_presence,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,SVC_date,SVC_max_depth,SVC_area,SVC_abundance,SVC_density,pred_date,pred_depth,pred_area,pred_abundance,pred_density,SVC_pred_difference,total_density,log_difference,average_depth
189,KL-W2,Continuous,20,5,30.6,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,46,176.7145868,2,0.011317684839811989,2015-03-17,50.5,2000,6,0.003,0.00831768483981199,0.014317684839811988,1.1247416604800948,48.25
189,KL-W2,Continuous,20,5,30.6,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,46,176.7145868,0,0,2015-03-17,50.5,2000,4,0.002,-0.002,0.002,-1.0986122886681091,48.25
189,KL-W2,Continuous,20,5,30.6,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,46,176.7145868,0,0,2015-03-17,50.5,2000,2,0.001,-0.001,0.001,-0.6931471805599454,48.25
189,KL-W2,Continuous,20,5,30.6,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,46,176.7145868,0,0,2015-03-17,50.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,48.25
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,60,176.7145868,1,0.005658842419905994,2015-03-17,58,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,1,0,demersal,solitary,94,cryptic,0,2015-03-17,60,176.7145868,1,0.005658842419905994,2015-03-17,58,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-17,60,176.7145868,1,0.005658842419905994,2015-03-17,58,2000,3,0.0015,0.004158842419905995,0.007158842419905994,0.979654926746365,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,60,176.7145868,0,0,2015-03-17,58,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,60,176.7145868,0,0,2015-03-17,58,2000,2,0.001,-0.001,0.001,-0.6931471805599454,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Cephalopholis fulva,coney,6,1,1,demersal,solitary,41,conspicuous,1,2015-03-17,60,176.7145868,0,0,2015-03-17,58,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,60,176.7145868,0,0,2015-03-17,58,2000,2,0.001,-0.001,0.001,-0.6931471805599454,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2015-03-17,60,176.7145868,0,0,2015-03-17,58,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,59
190,KL-W7,Continuous,30,3,52.80769230769231,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2015-03-17,60,176.7145868,0,0,2015-03-17,58,2000,2,0.001,-0.001,0.001,-0.6931471805599454,59
191,BISC-P14a,Patch,50,35,20.06896551724138,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-18,9,78.53981634,0,0,2015-03-18,12,2940,4,0.0013605442176870747,-0.0013605442176870747,0.0013605442176870747,-0.8588921931681224,10.5
192,BISC-P15a,Patch,80,10,55.51219512195122,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-18,14,78.53981634,0,0,2015-03-18,7,9240,2,2.1645021645021645e-4,-2.1645021645021645e-4,2.1645021645021645e-4,-0.19593695881195217,10.5
192,BISC-P15a,Patch,80,10,55.51219512195122,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2015-03-18,14,78.53981634,0,0,2015-03-18,7,9240,2,2.1645021645021645e-4,-2.1645021645021645e-4,2.1645021645021645e-4,-0.19593695881195217,10.5
192,BISC-P15a,Patch,80,10,55.51219512195122,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-18,14,78.53981634,0,0,2015-03-18,7,9240,2,2.1645021645021645e-4,-2.1645021645021645e-4,2.1645021645021645e-4,-0.19593695881195217,10.5
192,BISC-P15a,Patch,80,10,55.51219512195122,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2015-03-18,14,78.53981634,0,0,2015-03-18,7,9240,1,1.0822510822510823e-4,-1.0822510822510823e-4,1.0822510822510823e-4,-0.10275973395776905,10.5
193,BISC-W12,Continuous,40,10,37.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,62,176.7145868,2,0.011317684839811989,2015-03-18,62,2000,3,0.0015,0.00981768483981199,0.012817684839811988,1.5947452897258305,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,6,0.003,-0.003,0.003,-1.3862943611198908,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,1,0,demersal,solitary,94,cryptic,0,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,62
193,BISC-W12,Continuous,40,10,37.80769230769231,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-18,62,176.7145868,0,0,2015-03-18,62,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,62
194,BISC-W60-11c,Continuous,65,5,25.615384615384617,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,57,176.7145868,1,0.005658842419905994,2015-03-18,58,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,57.5
194,BISC-W60-11c,Continuous,65,5,25.615384615384617,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,57,176.7145868,1,0.005658842419905994,2015-03-18,58,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,57.5
194,BISC-W60-11c,Continuous,65,5,25.615384615384617,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-18,57,176.7145868,0,0,2015-03-18,58,2000,2,0.001,-0.001,0.001,-0.6931471805599454,57.5
194,BISC-W60-11c,Continuous,65,5,25.615384615384617,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-18,57,176.7145868,0,0,2015-03-18,58,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,57.5
194,BISC-W60-11c,Continuous,65,5,25.615384615384617,Perciformes,Epinephelidae,Epinephelus guttatus,red hind,6,1,0,demersal,solitary,76,conspicuous,0,2015-03-18,57,176.7145868,0,0,2015-03-18,58,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,57.5
194,BISC-W60-11c,Continuous,65,5,25.615384615384617,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,1,0,benthic,solitary,200,conspicuous,1,2015-03-18,57,176.7145868,0,0,2015-03-18,58,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,57.5
195,BISC-P10a,Patch,65,10,66.3076923076923,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,4,1,1,demersal,schooling,89,none,0,2015-03-19,20,78.53981634,1,0.01273239544731026,2015-03-19,22,2448,0,0,0.01273239544731026,0.01273239544731026,2.619757672683737,21
195,BISC-P10a,Patch,65,10,66.3076923076923,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-19,20,78.53981634,4,0.05092958178924104,2015-03-19,22,2448,0,0,0.05092958178924104,0.05092958178924104,3.949888604468148,21
195,BISC-P10a,Patch,65,10,66.3076923076923,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,6,1,0,demersal,solitary,80,none,1,2015-03-19,20,78.53981634,1,0.01273239544731026,2015-03-19,22,2448,0,0,0.01273239544731026,0.01273239544731026,2.619757672683737,21
195,BISC-P10a,Patch,65,10,66.3076923076923,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,20,78.53981634,0,0,2015-03-19,22,2448,1,4.084967320261438e-4,-4.084967320261438e-4,4.084967320261438e-4,-0.3425229881513667,21
195,BISC-P10a,Patch,65,10,66.3076923076923,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-19,20,78.53981634,0,0,2015-03-19,22,2448,1,4.084967320261438e-4,-4.084967320261438e-4,4.084967320261438e-4,-0.3425229881513667,21
196,BISC-P11a,Patch,78,5,41.36,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-19,15,28.27433388,0,0,2015-03-19,17,2142,2,9.337068160597573e-4,-9.337068160597573e-4,9.337068160597573e-4,-0.659438790947835,16
196,BISC-P11a,Patch,78,5,41.36,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-19,15,28.27433388,0,0,2015-03-19,17,2142,1,4.6685340802987864e-4,-4.6685340802987864e-4,4.6685340802987864e-4,-0.3831195678078725,16
197,BISC-W30a,Continuous,18,2,36.38461538461539,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,2,1,0,demersal,solitary,80,none,1,2015-03-19,27,176.7145868,1,0.005658842419905994,2015-03-19,35,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,31
197,BISC-W30a,Continuous,18,2,36.38461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,27,176.7145868,1,0.005658842419905994,2015-03-19,35,2000,3,0.0015,0.004158842419905995,0.007158842419905994,0.979654926746365,31
197,BISC-W30a,Continuous,18,2,36.38461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,27,176.7145868,0,0,2015-03-19,35,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,31
197,BISC-W30a,Continuous,18,2,36.38461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,27,176.7145868,0,0,2015-03-19,35,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,31
197,BISC-W30a,Continuous,18,2,36.38461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,27,176.7145868,0,0,2015-03-19,35,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,31
197,BISC-W30a,Continuous,18,2,36.38461538461539,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-19,27,176.7145868,0,0,2015-03-19,35,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,31
197,BISC-W30a,Continuous,18,2,36.38461538461539,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-19,27,176.7145868,0,0,2015-03-19,35,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,31
197,BISC-W30a,Continuous,18,2,36.38461538461539,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2015-03-19,27,176.7145868,0,0,2015-03-19,35,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,31
198,BISC-W40-b,Continuous,10,5,58.92307692307692,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,55,176.7145868,1,0.005658842419905994,2015-03-19,63,2000,5,0.0025,0.0031588424199059943,0.008158842419905995,0.6431826901251521,59
198,BISC-W40-b,Continuous,10,5,58.92307692307692,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,55,176.7145868,0,0,2015-03-19,63,2000,4,0.002,-0.002,0.002,-1.0986122886681091,59
198,BISC-W40-b,Continuous,10,5,58.92307692307692,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,55,176.7145868,0,0,2015-03-19,63,2000,6,0.003,-0.003,0.003,-1.3862943611198908,59
198,BISC-W40-b,Continuous,10,5,58.92307692307692,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2015-03-19,55,176.7145868,0,0,2015-03-19,63,2000,2,0.001,-0.001,0.001,-0.6931471805599454,59
198,BISC-W40-b,Continuous,10,5,58.92307692307692,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2015-03-19,55,176.7145868,0,0,2015-03-19,63,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,59
198,BISC-W40-b,Continuous,10,5,58.92307692307692,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,2,1,0,benthic,solitary,200,conspicuous,1,2015-03-19,55,176.7145868,0,0,2015-03-19,63,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,59
198,BISC-W40-b,Continuous,10,5,58.92307692307692,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,4,1,0,benthic,solitary,200,conspicuous,1,2015-03-19,55,176.7145868,0,0,2015-03-19,63,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,59
199,BISC-P7a,Patch,60,5,40.05714285714286,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-20,9,50.26548246,0,0,2015-03-20,8,2520,1,3.968253968253968e-4,-3.968253968253968e-4,3.968253968253968e-4,-0.3342020880866734,8.5
200,BISC-P9a,Patch,60,5,48.18181818181818,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,3,1,1,demersal,schooling,89,none,0,2015-03-20,15,78.53981634,1,0.01273239544731026,2015-03-20,19,2709,0,0,0.01273239544731026,0.01273239544731026,2.619757672683737,17
200,BISC-P9a,Patch,60,5,48.18181818181818,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,4,1,1,demersal,schooling,89,none,0,2015-03-20,15,78.53981634,4.25,0.054112680651068605,2015-03-20,19,2709,0,0,0.054112680651068605,0.054112680651068605,4.0093798285388536,17
200,BISC-P9a,Patch,60,5,48.18181818181818,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,6,1,0,demersal,solitary,80,none,1,2015-03-20,15,78.53981634,1,0.01273239544731026,2015-03-20,19,2709,0,0,0.01273239544731026,0.01273239544731026,2.619757672683737,17
200,BISC-P9a,Patch,60,5,48.18181818181818,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-20,15,78.53981634,1.75,0.022281692032792955,2015-03-20,19,2709,0,0,0.022281692032792955,0.022281692032792955,3.1476673020430446,17
200,BISC-P9a,Patch,60,5,48.18181818181818,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-20,15,78.53981634,0,0,2015-03-20,19,2709,2,7.382798080472499e-4,-7.382798080472499e-4,7.382798080472499e-4,-0.5528960081584593,17
201,BISC-W60-2b,Continuous,20,5,49.88461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,56,176.7145868,1,0.005658842419905994,2015-03-20,60,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,58
201,BISC-W60-2b,Continuous,20,5,49.88461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,56,176.7145868,0,0,2015-03-20,60,2000,2,0.001,-0.001,0.001,-0.6931471805599454,58
201,BISC-W60-2b,Continuous,20,5,49.88461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,56,176.7145868,0,0,2015-03-20,60,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,58
201,BISC-W60-2b,Continuous,20,5,49.88461538461539,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,56,176.7145868,0,0,2015-03-20,60,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,58
201,BISC-W60-2b,Continuous,20,5,49.88461538461539,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-20,56,176.7145868,0,0,2015-03-20,60,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,58
201,BISC-W60-2b,Continuous,20,5,49.88461538461539,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,5,1,0,demersal,solitary,122,none,1,2015-03-20,56,176.7145868,0,0,2015-03-20,60,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,58
202,BISC-W60-6d,Continuous,40,5,27.58974358974359,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,55,176.7145868,1,0.005658842419905994,2015-03-20,58.5,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,56.75
202,BISC-W60-6d,Continuous,40,5,27.58974358974359,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,55,176.7145868,1,0.005658842419905994,2015-03-20,58.5,2000,2,0.001,0.004658842419905994,0.006658842419905994,1.2027984780605747,56.75
202,BISC-W60-6d,Continuous,40,5,27.58974358974359,Perciformes,Sphyraenidae,Sphyraena barracuda,barracuda,6,1,0,demersal,solitary,180,cryptic,0,2015-03-20,55,176.7145868,0,0,2015-03-20,58.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
202,BISC-W60-6d,Continuous,40,5,27.58974358974359,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-20,55,176.7145868,0,0,2015-03-20,58.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
202,BISC-W60-6d,Continuous,40,5,27.58974358974359,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,55,176.7145868,0,0,2015-03-20,58.5,2000,6,0.003,-0.003,0.003,-1.3862943611198908,56.75
202,BISC-W60-6d,Continuous,40,5,27.58974358974359,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,6,1,1,demersal,solitary,33,conspicuous,1,2015-03-20,55,176.7145868,0,0,2015-03-20,58.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
202,BISC-W60-6d,Continuous,40,5,27.58974358974359,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2015-03-20,55,176.7145868,0,0,2015-03-20,58.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
203,FKSP1,Patch,0,10,64.8,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-22,11,28.27433388,0,0,2015-03-22,14,648,2,0.0030864197530864196,-0.0030864197530864196,0.0030864197530864196,-1.4076692207046237,12.5
203,FKSP1,Patch,0,10,64.8,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2015-03-22,11,28.27433388,0,0,2015-03-22,14,648,1,0.0015432098765432098,-0.0015432098765432098,0.0015432098765432098,-0.9334270141171421,12.5
203,FKSP1,Patch,0,10,64.8,Perciformes,Epinephelidae,Epinephelus adscensionis,rock hind,5,1,0,demersal,solitary,60,conspicuous,1,2015-03-22,11,28.27433388,0,0,2015-03-22,14,648,1,0.0015432098765432098,-0.0015432098765432098,0.0015432098765432098,-0.9334270141171421,12.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,32,176.7145868,1,0.005658842419905994,2015-03-22,39,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,5,1,0,demersal,solitary,80,none,1,2015-03-22,32,176.7145868,1,0.005658842419905994,2015-03-22,39,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Perciformes,Epinephelidae,Epinephelus striatus,nassau grouper,6,1,0,demersal,solitary,100,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,6,1,0,benthic,solitary,70,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,35.5
204,Ten 2A,Continuous,5,2,30.846153846153847,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,39,2000,2,0.001,-0.001,0.001,-0.6931471805599454,35.5
205,Ten 3A,Continuous,5,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,29,176.7145868,1,0.005658842419905994,2015-03-22,31,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,30
205,Ten 3A,Continuous,5,5,46.84615384615385,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-22,29,176.7145868,1,0.005658842419905994,2015-03-22,31,2000,6,0.003,0.0026588424199059943,0.008658842419905995,0.5096512975006293,30
205,Ten 3A,Continuous,5,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,29,176.7145868,0,0,2015-03-22,31,2000,5,0.0025,-0.0025,0.0025,-1.252762968495368,30
